,cast,crew,id
216,"Brad Renfro,Joseph Mazzello,Annabella Sciorra,Nicky Katt,Diana Scarwid,Aeryk Egan,Peter Moore","Mark Burg,Dave Grusin,Peter Horton,Robert Kuhn,Eric Eisner,Andrew Dintenfass,Anthony Sherin",6715
217,"Jeffrey Combs,Barbara Crampton,Jonathan Fuller,Jessica Dollarhide,Massimo Sarchielli,Elisabeth Kaza,Luca Zingaretti,Helen Stirling,Alessandro Sebastian Satta,Raffaella Offidani,Marco Stefanelli,Tunny Piras","Stuart Gordon,Stuart Gordon,Dennis Paoli,Dennis Paoli,Albert Band,Charles Band,Maurizio Maggi,Richard Band,Mario Vulpiani,Bert Glatstein,Franco Vanorio,Perry Bullington,Robert MacDonald,Tiziana Mancini,Salvatore Alonzo,Giancarlo Lucchetti,Patrick M. Griffith,Jeff Mar,Jesse Pomeroy,Mike Draghi,Daniele Massaccesi,Enrico Appetito,James Lawrence Spencer,Mario Palermi,Margo Stefanelli,Pietro Tenoglio,H.P. Lovecraft",18256
218,"Minnie Driver,Saffron Burrows,Alan Cumming,Colin Firth,Aidan Gillen,John Kavanagh,Ciar찼n Hinds,Tony Doyle","Maeve Binchy,Andrew Davies,Frank Price,Arlene Sellers,Alex Winitsky,Michael Kamen,Kenneth MacMillan,John Jympson,Simone Pereira Hind,Mary Selway,Jim Clay,Chris Seagers,Judy Farr,Anushia Nieradzik,John Bohan,Libbie Barr,Christopher Brooks,Dina Eaton,Debbie Alexander,Andy Chmura,David Appleby,Jonathan Hession,Michael McGrath,Martin Holland,Brian Simmons,Alan Paley,Peter Pennell,Gerry Humphreys,Dorka Nieradzik,Carmel Jackson,Elaine Davis,Simon Harris",22625
219,"Jeff Anderson,Jason Mewes,Kevin Smith,Lisa Spoonhauer,Marilyn Ghigliotti,Scott Mosier,Walt Flanagan,Scott Schiaffo,David Klein,Ed Hapstak,Pattijean Csik,John Henry Westhead,Kimberly Loughran,Grace Smith","Kevin Smith,Kevin Smith,Kevin Smith,Kevin Smith,Scott Mosier,David Klein,Benji Gordon",2292
220,"Johnny Depp,Marlon Brando,Faye Dunaway,G챕raldine Pailhas,Bob Dishy,Rachel Ticotin,Talisa Soto,Stephen Singer,?菌棘 槻逵劇極逵,Marita Geraghty,Richard C. Sarafian,Tresa Hughes,Carmen Argenziano","Jeremy Leven,Jeremy Leven,Francis Ford Coppola,Fred Fuchs,Patrick J. Palmer,Michael Kamen,Robert John Lange,Ralf D. Bode,Antony Gibbs,Lynn Kressel,Sharon Seymour,Kirsten Everberg",1909
221,"Michael Douglas,Demi Moore,Donald Sutherland,Dylan Baker,Jacqueline Kim,Roma Maffia,Caroline Goodall,Rosemary Forsyth,Dennis Miller,Suzie Plakson,Nicholas Sadler,Donal Logue","Barry Levinson,Paul Attanasio,Barry Levinson,Ennio Morricone,Tony Pierce-Roberts,Stu Linder",8984
222,"Patsy Kensit,Bruce Greenwood,Andrew McCarthy,Denise Crosby,Armin Shimerman,Jim Byrnes,Jay Brazeau,John Cassini","Ren챕 Bonni챔re,Michael Alexander Miller",61813
223,"Wesley Snipes,Gary Busey,Yancy Butler,Michael Jeter,Corin Nemec,Kyle Secor,Luca Bercovici,Malcolm-Jamal Warner","Hans Zimmer,Joe Alves,Frank Morriss,John Badham,John Badham,Wallis Nicita,Richard C. Goddard,Richard C. Goddard,Mark W. Mansbridge,Roy H. Wagner,Guy Manos,Norman Kent,Lauren Lloyd,Peter Barsocchini,Peter Barsocchini,John Bishop,D.J. Caruso,Tony Griffin",4954
224,"Dylan McDermott,Nancy Travis,James Le Gros,Quentin Tarantino,Jim Belushi","Robert Ramsey,Matthew Stone,Jack Baran",62488
225,"Sigourney Weaver,Ben Kingsley,Stuart Wilson,Krystia Mova,Jonathan Vega,Rodolphe Vega,Gilberto Cort챕s,Jorge Cruz,Carlos Moreno,Eduardo Valenzuela,Sergio Ortega Alvarado,Karen Strassman","Roman Polanski,Ariel Dorfman,Rafael Yglesias,Ariel Dorfman,Jane Barclay,Sharon Harel,Josh Kramer,Thom Mount,Wojciech Kilar,Tonino Delli Colli,Herv챕 de Luze,Luc Roux,Mary Selway,Ariel Dorfman,Sergio Gobbi,Jean-Fran챌ois Lepetit,Bonnie Timmermann,Patsy Pollock,Pierre Guffroy,Claude Moesching,Milena Canonero,Yves Blanchard,Sylvette Baudrot,Jean Harnois,Nicola Pecorini",10531
226,"Kathy Bates,Jennifer Jason Leigh,Judy Parfitt,Christopher Plummer,David Strathairn,John C. Reilly,Eric Bogosian,Ellen Muth,Bob Gunton","Taylor Hackford,Charles Mulvehill,Taylor Hackford,Stephen King,Gabriel Beristain,Mark Warner,Tony Gilroy,Nancy Klopper,Bruno Rubeo,Dan Yarhi,Steve Shewchuk,Danny Elfman,Shay Cunliffe,Glen Gauthier,Gary C. Bourgeois,Richard Portman,David E. Stone",11929
227,"Jim Carrey,Jeff Daniels,Lauren Holly,Teri Garr,Mike Starr,Karen Duffy,Charles Rocket,Victoria Rowell,Brady Bluhm,Cam Neely,Rob Moran,Joe Baker,Hank Brandt,Felton Perry,Brad Lockerman,Kathryn Frick,Zen Gesner,Lawrence Kopp,Clint Allen,Connie Sawyer,Lin Shaye,Mike Watkis,Harland Williams,Diane Kinerk,Lisa Stothard,Sean Gildea,Charles Rahi Chun,Helen Boll,Fred Stoller,Hillary Matthews,Karen Ingram,Jesse Borja,Vene L. Arcoraci,Anna Anka,Samantha Carpel,Elaine Wood,Bruce Bowns,Denise Vienne,Nancy Farrelly,Catalina Izasa,Samatha Pearson,Ken Duvall,Cecile Krevoy,George Bedard,Bill Beauchene,Gary Sivertsen,John Stroehman,Terry Mullany,Brad Blank,Mark Miosky,Mike Cavallo,Tom Leasca,Kevin Sheehan,Kenny Griswold,Brian Mone,Brad Norton,Chris Spain,Paul Pelletier,Mark Levine,Billy Smith,Mark Charpentier,Jim Blake,Traci Adell,Anita Rice,Pam Nielson,Nancy Barker,Brad Lowder,Doug Caputo,James Horrocks,Clemens E. Franek,Marty Fresca,Valentina,Kirsten Maryott,Bryan Moss,Craig Patterson,Irene Santiago,Craig Patterson,Josh Shipley,John Yost","Rick Montgomery,Peter Farrelly,Steven Stabler,Brad Krevoy,Charles B. Wessler,Aaron Meyerson,Gerald T. Olson,Todd Rundgren,Mark Irwin,Christopher Greenbury,Peter Farrelly,Ellen Dumouchel,Bradley Jenkel,Chad Oman,Bradley Thomas,Bobby Farrelly,Tracie Graham-Rice,Dan Parada,Sydney J. Bartholomew Jr.,Bobby Farrelly,Bobby Farrelly,Bennett Yellin,Arlan Jay Vetter,Bradford Johnson,Mary Zophres,David Collins,Tracie Graham-Rice,Sara King,Gerald T. Olson,Rene L. Moreno,Paris Morgan,Karen Beard,Garrett Grant,Julie Anne Moore,Lee A. Steadman,Dawn Soler,Wendy Cox,Martin Kitrosser,Lynn Clark,Rick Chrisman,Ed Bodily,Gary Katsuya Ushino,Charles M. Smallwood,Sandy Bloom,Brenda McNally,Pauletta O. Lewis,Brenda McNally,Michael Budge,Ben Hoopes,Josie Fife,Jose Luis Alvarado,Egor Davidoff,Matthew W. Mungle,Paul Prokop,Richard K. Wright,Dennis Davidson,Gerald T. Olson,Rick Baily,Lori A. Ellington,Craig Comstock,Frank Ceglia,Rolf Sigurd Brekke,Rick Barker,David Paul Lord,Michael Merrick,Gordie Merrick,Alex L. Worman,J.B. Rogers,Mato,Joe Kraemer,John Ditomaso,Jay W. Yowler,Deborah Moore,Diana Adams,Flash Deros,Gregg Barbanell,Joe E. Rand,Tim Gedemer,Cathie Speakman,Ricardo Broadus,Craig Clark,Kevin Farrell,Cindy Fischer",8467
228,"Sihung Lung,Yu-Wen Wang,Jacklyn Wu ,Yang Kuei-Mei,Winston Chao,Sylvia Chang,Chen Chao-jung,Lester Chan,Yu Chen,Kuei Ya-Lei,Chi-Der Hong,Gin-Ming Hsu,Huel-Yi Lin,Shih-Jay Lin,Chin-Cheng Lu","Ang Lee,Ang Lee,James Schamus,Wang Hui-Ling,Tim Squyres,Jong Lin,Feng-Chyt Jiang,Mader,Kong Hsu,Li-Kong Hsu",10451
229,"Bruce Greenwood,Mia Kirshner,Elias Koteas,Don McKellar,Sarah Polley,Arsin챕e Khanjian,Victor Garber,David Hemblen,Calvin Green,Peter Krantz,Jack Blum,Billy Merasty,Ken McDougall","Atom Egoyan,Atom Egoyan",20156
230,"Dana Delany,Paul Mercurio,Dan Aykroyd,H챕ctor Elizondo,Stuart Wilson,Iman,Stephanie Niznik,Phil Redrow,Sandra Taylor,Julie Hughes,Laurelle Mehus,Tom Hines,Alison Moir,Deborah Lacey,Rod Britt,Rosemary Forsyth,Shannon Wilcox,Laura Harring,Lucinda Crosby,R챕al Andrews,Mel Novak,Judith Baldwin,Joyce Brothers,Scott Marshall,Donna Dixon,Gloria Hylton,John Schneider","Garry Marshall,Anne Rice,Deborah Amelon,Bob Brunner,Garry Marshall,Nick Abdo,Gary Daigler,Edward K. Milkis,Alexandra Rose,Theo van de Sande,David Finfer,Patrick Doyle,Valorie Massalas,Peter Jamison,Margie Stone McShirley,Linda Spheeris,Ellen Mirojnick",18395
231,"Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones,G. D. Spradlin,Bill Murray,Mike Starr,Max Casella,Brent Hinkley,William James Myers,Juliet Landau,Clive Rosengren,Norman Alden,Leonard Termo,Ned Bellamy,Danny Dayton,Ross Manarchy,Bill Cusack,Lisa Marie,Stanley DeSantis,Biff Yeager,Joseph R. Gannascoli,Carmen Filpi,Lisa Malkiewicz,Melora Walters,Conrad Brooks,Don Amendolia,Reid Cruickshanks,Lionel Decker,Edmund L. Shaff,Gene LeBell,Bobby Slayton,Gretchen Becker,John Rice,Catherine Butterfield,Mary Portser,King Cotton,Don Hood,Matthew Barry,Ralph Monaco,Anthony Russell,Gregory Walcott,Charles C. Stevenson Jr.,Rance Howard,Vasek Simek,Vinny Argiro,Korla Pandit,Patti Tippo,Ray Baker,Louis Lombardi,Jesse Hernandez,Jim Boyce,Ben Ryan Ganger,Charlie Holliday,Tommy Bertelsen,Adam Drescher,Ric Mancini,Daniel Riordan,Mickey Cottrell,Lena Banks,Maurice LaMarche,Ada Tai,Arlene Tai,Rayder Woods,Ralph Moratz","Tim Burton,Rudolph Grey,Scott Alexander,Larry Karaszewski,Tim Burton,Denise Di Novi,Michael Lehmann,Howard Shore,Stefan Czapsky,Chris Lebenzon,Victoria Thomas,Tom Duffield,Okowita,Cricket Rowland,Colleen Atwood,Ve Neill,Michael Flynn,Michael Polaire,Mike Topoozian,Howard Jensen,Kevin Pike,John Branagan,Paul Marco,Kathy Wood,Bridget Cook,Janna Stern,Ellen Segal,Philippe Carr-Forster,Paul Boyington,John Nutt,Joan E. Chapman,Scott Levitin,Patrick Dodd,Yolanda Toussieng,Lucia Mace,Carrie Angland,Matt Rose,Jim Leonard,Rick Baker,Paul J. Zydel,Bruce Winant,David Gaines,Gregory Kent Simmons,Kent Burton,Nancy McArdle,Michelle Skoby,Kenn Smiley,Philip Maldonado,Liz Matthews,Hal Lary,Tim Abbatoye,Anthony G. Schmidt",522
232,"Meg Ryan,Kevin Kline,Timothy Hutton,Jean Reno,Adam Brooks,Fran챌ois Cluzet,Suzan Anbeh,Ren챕e Humphrey","Lawrence Kasdan,Adam Brooks,Charles Okun,Meg Ryan,Owen Roizman,Joe Hutshing,James Newton Howard",397
233,"Billy Crystal,Debra Winger,Joe Mantegna,Cynthia Stevenson,Richard Masur,Julie Kavner,John Spencer,Mary Ann Hermansen,Bill Laimbeer,John Starks,Charles Barkley,David Robinson,Dan Majerle,Kevin Johnson,Paul Westphal,Sean Elliott,Patrick Ewing,Tim Hardaway,Kareem Abdul-Jabbar,Reggie Miller,Chris Mullin,Charles Oakley,Kurt Rambis,Isiah Thomas,Marques Johnson,Rush Limbaugh,David Sanborn,Spud Webb,Jay Rasumny,Robert Costanzo,Emmy Smith,Lisa Rieffel","Billy Crystal,Billy Crystal,Lowell Ganz,Babaloo Mandel,Billy Crystal,Peter Schindler,Marc Shaiman,Don Burgess,Kent Beyda",10525
234,"Mimi Rogers,Jesse Bradford,Bruce Davison,Tom Bower,Joel Palmer,Dakotah,Josh Wannamaker,Margot Finley,Matthew Bennett,St. Clair McColl,Jennifer Weissenborn,Gordon Neave,Karen Kruper,Dean Lockwood,John LeClair","Phillip Borsos,Phillip Borsos",27985
235,"Bill Farmer,Jason Marsden,Rob Paulsen,Jim Cummings,Kellie Martin,Kevin Lima,Jenna von Oy,Joey Lawrence,Julie Brown,Wayne Allwine,Wallace Shawn,Florence Stanley,Frank Welker,Pat Buttram,Pauly Shore","Chris Matheson,Curtis Armstrong,Kevin Lima,Brian Pimental,John Doolittle,Jymn Magon,Frans Vischer,Paul Brizzi,Jean-Francois Rey,Carter Burwell,Gregory Perler,Jamie Thomason,Fred Warter,Dan Rounds,Jean-Luc Florinda,Tom E. Dahl,Mel Metcalfe,Wayne Heitman,Franklin Jones Jr.,David E. Stone,Geoffrey G. Rubay,Rick Freeman,Pascal Nowak",15789
236,"Jeff Goldblum,Christine Lahti,Alicia Silverstone,Jeremy Sisto,Alfred Molina,Rae Dawn Chong,Kenneth Welsh","Brett Leonard,Dean R. Koontz,Andrew Kevin Walker,Gimel Everett",27303
237,"Samuel L. Jackson,Matthew Modine,Nancy Travis,Eric Stoltz,Max Pomeranc,Ron Perlman,Jon Polito,Bill Cobbs,Federico Pacifici,Clarinda Ross,Adrian Roberts,Bart Hansard,Deborah Hobart,Libby Whittemore,Collin Wilcox Paxton","Carlo Carlei,Carlo Carlei,James Herbert,James Carrington,Paul Maslansky,Lata Ryan,Tom Coleman,Jon Turtle,Terri Ferraro,Carlo Siliotto,Raffaele Mertes,Mark Conte,Lynn Stalmaster,Hilda Stark,Richard Fojo,Dayna Lee,Elisabetta Beraldo",21183
238,"Stefano Dionisi,Enrico Lo Verso,Elsa Zylberstein,Jeroen Krabb챕,Caroline Cellier","Marcel Beaulieu,G챕rard Corbiau,Walther van den Ende,V챕ra Belmont,Jo챘lle Hache",10954
239,"Ted Manson,Afemo Omilami",Mark Lewis,47867
240,,Art Clokey,43475
241,"Ice Cube,Lori Petty,Erich Anderson,Richard Anderson,Thomas Babson,Monty Bane,Ernie Lee Banks,Michael Boatman,Bernie Casey,Wanda De Jesus,Elliott Gould,Michael Gregory,Don Harvey,Michael Ironside,Julio Oscar Mechoso,Natalija Nogulich,Sy Richardson,M. Emmet Walsh,Victoria Dillard,Linden Chiles,Tommy Redmond Hicks,Joseph Walsh","Elliot Davis,Curtiss Clayton,Charles Burnett,Charles Burnett,Patrick Peach,Michael D. Aglion,Chet Walker,Thomas S. Byrnes,Ned Welsh,Stephen James Taylor,Penny Barrett,Monica Swann,John Eddie Johnson,Gaye Shannon-Burnett,Joel Carter,Lisa Boutillier,Robert A. Merrill,Carolyn Schroeder",72031
242,"William Gates,Arthur Agee,Steve James","Steve James,Steve James,Frederick Marx",14275
243,"Melanie Lynskey,Kate Winslet,Sarah Peirse,Diana Kent,Clive Merrison,Gilbert Goldie,Jed Brophy,Darien Takle,Peter Elliott,Elizabeth Moody,Liz Mullane,Jean Gu챕rin,Ben Fransham","Jim Booth,Peter Jackson,Fran Walsh,Peter Dasent,Alun Bollinger,Jamie Selkirk,Peter Jackson,Bridget Bourke,Hanno Huth,Peter Jackson",1024
244,"Sinbad,Phil Hartman,Jeffrey Jones,Kim Greist,Mason Adams,Chauncey Leopardi,Kim Murphy,Tony Longo",Randall Miller,17207
245,"Gary Oldman,Jeroen Krabb챕,Isabella Rossellini,Johanna ter Steege,Marco Hofschneider,Miriam Margolyes,Barry Humphries,Valeria Golino,Gerard Horan,Christopher Fulford,Luigi Diberti,Michael Culkin,Sandra Voe,Bernard Rose,Alexandra Pigg,Michael Culkin,Donal Gibson","Peter Suschitzky,Bruce Davey,Stephen McEveety,Bernard Rose,Bernard Rose",13701
246,"Ben Stiller,Aaron Schwartz,Kenan Thompson,Jerry Stiller,Anne Meara,Tom McGowan,Paul Feig,Shaun Weiss,Tim Blake Nelson,Jeffrey Tambor,Peter Berg,Allen Covert","Steven Brill,Steven Brill,Judd Apatow",14819
247,"Christopher Lambert,John Lone,Joan Chen,Yoshio Harada,Yoko Shimada,Mari Natsuki,Tak Kubota,Masumi Okada,Toshishiro Obata","J. F. Lawton,J. F. Lawton",32631
248,"Tim Robbins,Meg Ryan,Walter Matthau,Lou Jacobi,Stephen Fry,Joseph Maher,Gene Saks,Tony Shalhoub,Frank Whaley,Charles Durning,Danny Zorn","Jerry Goldsmith,Scott Rudin,Jill Bilcock,Michael J. Leeson,Ian Baker,Carol Baum,Andy Breckman,Fred Schepisi,Fred Schepisi,Sandy Gallin",11777
249,"Brad Pitt,Tom Cruise,Kirsten Dunst,Antonio Banderas,Christian Slater,Stephen Rea,Thandie Newton,Domiziana Giordano,Sara Stockbridge,Indra Ov챕,Laure Marsac,Andrew Tiernan,Bellina Logan,George Kelly,Helen McCrory","Anne Rice,Anne Rice,David Geffen,Stephen Woolley,Redmond Morris,Elliot Goldenthal,Philippe Rousselot,Mick Audsley,Joke van Wijk,Susie Figgis,Juliet Taylor,Dante Ferretti,Malcolm Middleton,James E. Tocci,Francesca Lo Schiavo,Sandy Powell,Sandrine Ageorges,Neil Jordan",628
250,"Nick Nolte,Greta Scacchi,Thandie Newton,Gwyneth Paltrow,Jean-Pierre Aumont,Simon Callow,Seth Gilliam,James Earl Jones,Michael Lonsdale,Nancy Marchand,Charlotte de Turckheim,Lambert Wilson,Vincent Cassel,Steve Kalfa","James Ivory,Ruth Prawer Jhabvala,Ismail Merchant,Donald Rosenfeld",87729
251,"John G. Brennan,Kamal Ahmed,Alan Arkin,William Hickey,Vincent Pastore,Alan North,Suzanne Shepherd,Peter Appel,Ozzy Osbourne",James Melkonian,18713
252,"Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella,Pamela Reed,Aida Turturro,Christopher Meloni,Megan Cavanagh,Welker White,James Eckhouse,Mary Gordon Murray,Stefan Gierasch,Monika Schnarre,Cassandra Wilson,Julie Nunis,Holly Wortell,Kevin West,Lisa Summerour,Kathleen Chalfant,Michele Abrams,Anna Gunn,Antoinette Peragine,Peter Chen,Judy Collins,Lawrence Tierney,Matt Mulhern,Maggie Han,John Pinette,Christopher Pray,Kevin Sifuentes,Allen Walls,Fred Stoller,Dayna Winston,Misa Koprova,Tom Dugan,Alexander Enberg,Jodi Knotts,Mindy Seeger,Merle Kennedy,Ryan Doss,Brianna McConnell,Ellen McLaughlin,Bubba Dean Rambo,Brittany McConnell,Zachary Doss,Charmaine Alicia Mancil,Dee Hengstler,Daryl Richardson,Maurice Schwartzman,Charles McGowan,Jerald Vincent,Ira Newborn,Lawrence T. Wrentz,Kim Wolfe,Susan Dills,Maggy Myers Davidson,Brandon Ross,Leah Teweles,Dean Jacobson,John Yang,Jan Yanehiro,Sara Peery,Beth Campbell Fitzgerald,Judy Ovitz","Ivan Reitman,Kevin Wade,Ivan Reitman,James Newton Howard,Adam Greenberg,Wendy Greene Bricmont,Sheldon Kahn,Ve Neill,Chris Conrad",6280
253,"Sean Connery,Laurence Fishburne,Blair Underwood,Kate Capshaw,Ruby Dee,Scarlett Johansson,Ed Harris,Christopher Murray,Daniel J. Travanti,Ned Beatty,Liz Torres,Chris Sarandon,Deborah Smith Ford,Ashley Holliday,Hope Lange,Kevin McCarthy,Victor Slezak,Taral Hicks,Lynne Thigpen,George Plimpton,Brooke Alderson,Vitamin C,Richard Liberty,Joel S. Ehrenkranz,Barbara Jean Kane,Maurice Jamaal Brown,Patrick Maycock,Jordan F. Vaughn,Francisco Paz,Marie Hyman,S. Bruce Wilson,Erik Stephan,Melanie Hughes,Megan Meinardus,Melissa Hood-Julien,Jenna Del Buono,Marisa Perry,Ashley Council,Augusta Lundsgaard,Connie Lee Brown,Clarence Lark III,Monte St. James,Gary Landon Mills,Shareef Malnik,Tony Bolano,Angelo Maldonado,Fausto Rodriguez,Karen Leeds,Dan Romero,Donn Lamkin,Stacie A. Zinn,Mark Cheek,Kylie Delre,Rocky Essex,Deborah Smith Ford,April Freeman,Patrick Fullerton,Betty Jane Keene,Jody Millard,Rene Teboe","Arne Glimcher,Peter Stone,Jeb Stuart,Steve Perry,Arne Glimcher,Sean Connery,Lajos Koltai,William M. Anderson,Armen Minasian,Kerry Barden,Billy Hopkins,Suzanne Smith,Patrizia von Brandenstein,Dennis Bradford,Gary Jones,Ann Roth,Phillipa Sledge,Cheryl Beasley Blackwell,Wilma Garscadden-Gahret,James Newton Howard,John Katzenbach,Michael Alden,Gary Foster,Anna Reinhardt,Lee Rich,Rhonda Tollefson,William Bowling,Elizabeth Elwell,Mary Morgan,Gloria M. Uribe,Beverly Visitacion",9061
254,"Thomas Ian Nicholas,Joss Ackland,Art Malik,Daniel Craig,Kate Winslet,Paloma Baeza",Michael Gottlieb,37108
255,"David Caruso,Samuel L. Jackson,Nicolas Cage,Helen Hunt,Kathryn Erbe,Stanley Tucci,Michael Rapaport,Ving Rhames,Philip Baker Hall,Anthony Heald","Barbet Schroeder,Barbet Schroeder,Eleazar Lipsky,Richard Price,Trevor Jones,Luciano Tovoli,Lee Percy",6071
256,"Mark Hamill,Harrison Ford,Carrie Fisher,Peter Cushing,Alec Guinness,Anthony Daniels,Kenny Baker,Peter Mayhew,David Prowse,James Earl Jones,Phil Brown,Shelagh Fraser,Jack Purvis,Eddie Byrne,Denis Lawson,Garrick Hagon,Don Henderson,Leslie Schofield,Richard LeParmentier,Michael Leader,Alex McCrindle,Drewe Henley,Jack Klaff,William Hootkins,Angus MacInnes,Jeremy Sinden,Graham Ashley,David Ankrum,Mark Austin,Scott Beach,Lightning Bear,Jon Berg,Doug Beswick,Paul Blake,Janice Burchette,Ted Burnett,John Chapman,Gilda Cohen,Tim Condren,Barry Copping,Alfie Curtis,Robert Davies,Maria De Aragon,Robert A. Denham,Frazer Diamond,Peter Diamond,Warwick Diamond,Sadie Eden,Kim Falkinburg,Harry Fielder,Ted Gagliano,Salo Gardner,Steve Gawley,Barry Gnome,Rusty Goffe,Isaac Grand,Nelson Hall,Reg Harding,Alan Harris,Frank Henson,Christine Hewett,Arthur Howell,Tommy Ilsley,Joe Johnston,Annette Jones,Linda Jones,Joe Kaye,Colin Michael Kitchens,Melissa Kurtz,Tiffany L. Kurtz,Al Lampert,Anthony Lang,Laine Liska,Derek Lyons,Mahjoub,Alf Mangan,Rick McCallum,Grant McCune,Geoffrey Moon,Mandy Morton,Lorne Peterson,Marcus Powell,Shane Rimmer,Pam Rose,George Roubicek,Erica Simmons,Angela Staines,George Stock,Roy Straite,Peter Sturgeon,Peter Sumner,John Sylla,Tom Sylla,Malcolm Tierney,Phil Tippett,Burnell Tucker,Morgan Upton,Jerry Walter,Hal Wamsley,Larry Ward,Diana Sadley Way,Harold Weed,Bill Weston,Fred Wood,Colin Higgins","George Lucas,George Lucas,George Lucas,Gary Kurtz,Rick McCallum,John Williams,Gilbert Taylor,Vic Ramos,Irene Lamb,Norman Reynolds,Marcia Lucas,Dianne Crittenden,Roger Christian,Leslie Dilley,John Mollo,Phil Tippett,Richard Chew,Paul Hirsch,John Barry,Paul Huston",11
257,"Winona Ryder,Gabriel Byrne,Trini Alvarado,Samantha Mathis,Kirsten Dunst,Claire Danes,Christian Bale,Eric Stoltz,Susan Sarandon,John Neville","Gillian Armstrong,Louisa May Alcott,Robin Swicord,Denise Di Novi,Thomas Newman,Geoffrey Simpson,Nicholas Beauman,Colleen Atwood,William H. Orr,Jan Roelfs,Jim Erickson,Richard Hudolin,Shani Ginsberg,Carrie Frazier,Robin Swicord,Warren Carr,Christine Wilson,Joseph Lederer,Randal Platt,Eric Batut,Martin Oswin,Phil Heywood,Gethin Creagh,Chris Glyn-Jones,Karin Whittington,Lee Smith,Peter Townend,Warren Carr,Bill Bernstein,Noelleen Westcombe,James Ilecic",9587
258,"Liesel Matthews,Eleanor Bron,Liam Cunningham,Rusty Schwimmer,Vanessa Lee Chester,Rachael Bella,Camilla Belle,Kelsey Mulrooney,Lauren Blumenfeld","Alan C. Blomquist,Charles Minsky,Richard LaGravenese,Richard Beggs,Cheryl Carasik,Emmanuel Lubezki,Bo Welch,Barry Levinson,Mark Johnson,Tom Duffield,Steven Weisberg,Charles Croughwell,Patrick Doyle,Judianna Makovsky,Alfonso Cuar처n,Jos챕 Antonio Garc챠a,Jill Greenberg Sands,Elizabeth Chandler,Dalisa Cohen,Frances Hodgson Burnett,Hugo Weng,Julie Hewett,Cynthia Upstill,Michael Herbick,Bob Newlan,Murray Close,Ken S. Polk,Chris Hayes,Michael J. Benavente,Fr챠챨a Arad처ttir,Bonnie Clevering,Simon Coke,Amy Ephron,Robert Norin,Kris Krosskove,Mark Pappas,Pud Cusack,Stephanie Schwartzman,Robert P. Cohen,Sara Dee,Tom Meadows,Ann Ducommun,Steve Richardson,Roy Prendergast,Brian W. Armstrong,Evelyn Purwins",19101
259,"Crissy Rock,Vladimir Vega,Sandie Lavelle,Mauricio Venegas,Ray Winstone,Clare Perkins,Jason Stracey,Luke Brown,Lily Farrell,Scottie Moore,Linda Ross,Kim Hartley,Jimmy Batten,Sue Sawyer,Pamela Hunt,Alan Gold,James Bannon,Caroline Conway,Ali De Souza,Deirdre Edwards,Lucie Fitchett,Sue Gifford,Arbel Jones,Tom Keller,Terence Maynard,Nick Miles,Yvonne Riley,Bruce Alexander","Ken Loach,Rona Munro,Barry Ackroyd",49980
260,"Emmanuelle B챕art,Fran챌ois Cluzet,Nathalie Cardone,Andr챕 Wilms,Marc Lavoine,Christiane Minazzoli,Dora Doll,Mario David,Jean-Pierre Cassel","Henri-Georges Clouzot,Claude Chabrol,Claude Chabrol,Matthieu Chabrol,Jos챕-Andr챕 Lacour",17961
261,"Marco Leonardi,Lumi Cavazos,Regina Torn챕,Ada Carrasco,Mario Iv찼n Mart챠nez,Claudette Maill챕,Yareli Arizmendi,Joaqu챠n Garrido,Pilar Aranda,Rodolfo Arias,Margarita Isabel,Farnesio de Bernal,Sandra Arau,Andr챕s Garc챠a Jr.,Arcelia Ram챠rez","Emmanuel Lubezki,Steven Bernstein,Claudia Becker,Alfonso Ar찼u,Alfonso Ar찼u,Denise Pizzini,Laura Esquivel,Laura Esquivel,Farnesio de Bernal,Carlos Bolado,Leo Brouwer,Juan Castro,Mauricio de Aguinaco,Javier Lambert,Carlos Brown,Ricardo M. Kaplan,횙scar Castillo,Emilio Mendoza,Gonzalo Ceja,Marco Antonio Arteaga,Felipe Fernandez,Francisco Chili,Maria Ines Garibay,Victor Balderas,Julian Tejeda,Julian Tejeda,Robert Villafuerte,Sergio Espinoza,Lucero Esquivias,Aurora Sanchez,Emilia Arau,Belinda Uriegas,Alfonso Granados,Marisol Marquez Padilla,Jenny Ayala",18183
